id,age_years,bench_press_max_lbs,height_cm,weight_kg
2659,51.34397383,92.0263791,166.9061093,55.72883141
2660,69.65946622,67.82997712,145.2404432,29.29664417
2661,83.51342769,56.57772805,150.1677974,58.60120028
2662,65.86627034,71.7362616,147.5824999,59.66394259
2663,80.51549117,58.68435914,157.882852,67.10316064
2664,44.94604379,105.126049,164.120098,85.82005368
2665,54.70755224,86.36833137,145.0127664,45.17712559
2666,40.07793684,117.8952904,142.2510288,53.87274539
2667,59.60614809,79.27034629,163.9370548,82.53628567
2668,82.40492977,57.33880259,145.4151332,63.91480106
2669,59.71340335,79.12796349,176.5268299,65.53946262
2670,42.14914409,112.1019205,146.8882975,80.63290417
2671,23.07039126,204.80797,140.5577854,49.71224053
2672,27.19357562,173.7542744,142.0540551,58.83495732
2673,36.56882223,129.2084271,166.2145655,87.14029969
2674,29.47496673,160.3055244,146.8786717,70.69635457
2675,68.46186585,69.01652389,170.4193381,100.4185373
2676,58.9078613,80.21000755,173.4331265,68.65484994
2677,44.51429058,106.145688,154.6287073,63.9149962
2678,66.69199733,70.84808057,173.8933461,50.01307146
2679,56.56361159,83.53426996,142.3067819,74.44969839
2680,71.37036214,66.20395159,129.6729213,54.05277782
2681,33.76447319,139.9399888,158.2052773,57.5455408
2682,37.86250177,124.7936554,164.3176073,50.87886936
2683,48.57048423,97.28130313,140.3316432,60.17256034
2684,28.96940822,163.1030902,176.6215044,66.633668
2685,64.62993687,73.10853498,167.1753183,62.18127566
2686,22.24073864,212.4479801,146.1631004,68.45523608
2687,38.14476792,123.8701992,133.8837546,44.98750809
2688,25.64613284,184.2383033,156.6530041,62.72432721
2689,43.97878699,107.4381611,157.7699365,69.16761705
2690,30.26249802,156.1338392,165.1412292,57.49054812
2691,35.37163816,133.5815994,130.2780527,54.62030019
2692,71.89947032,65.71675673,168.0956226,104.2511838
2693,79.57766979,59.37595324,155.8875656,84.3104068
2694,67.76023317,69.73116501,147.1735099,56.47172071
2695,62.25547588,75.89693811,168.2228693,76.10632703
2696,29.98858673,157.5599425,158.6462778,66.59443177
2697,29.35059808,160.9847945,138.8712121,74.05178662
2698,47.02007001,100.4890039,162.138564,42.5464946
2699,32.21789415,146.65763,163.1994329,67.26038536
2700,80.04811433,59.02699944,156.1829772,68.73138268
2701,55.71203964,84.81111139,137.0059119,52.09907927
2702,53.34562981,88.57332863,156.2805287,51.30407235
2703,67.29561512,70.21259842,148.405366,52.15563858
2704,37.38297809,126.3944244,158.6060089,42.98340673
2705,26.69542823,176.9965988,164.3521711,59.30449694
2706,68.32593849,69.1538251,150.5045687,68.08104081
2707,34.976784,135.0896069,134.6589288,57.84361977
2708,62.88041468,75.14263422,129.2804224,54.9922121
2709,43.84546798,107.7648436,142.0459967,83.51827426
2710,55.69794635,84.8325712,162.8806135,63.07068695
2711,28.75805664,164.3017836,156.0895693,42.61722143
2712,78.28764107,60.35435396,148.2243587,49.98101504
2713,21.29487024,221.8844232,137.4464578,41.03680289
2714,64.17486248,73.62695949,170.6294991,64.96971744
2715,29.35978794,160.9344049,144.7170871,56.30714755
2716,68.89055425,68.58705161,147.2278995,38.10778343
2717,83.44012871,56.62742943,154.6096859,76.6542784
2718,43.91850152,107.5856379,152.7513848,77.057451
2719,35.63219818,132.6047856,173.0218245,72.62554322
2720,21.64815569,218.263397,151.370726,48.25625724
2721,83.49249094,56.59191559,145.9780046,59.69233744
2722,70.12317672,67.38143109,149.6131173,45.95912315
2723,20.38623261,231.7740649,176.1473451,67.00359425
2724,58.10377116,81.32002288,147.0395929,75.12667209
2725,25.0523426,188.6051167,180.4077525,100.0809747
2726,57.89190881,81.61762321,157.7608737,63.60657401
2727,55.4698128,85.18146649,158.0559581,66.1002804
2728,32.12205938,147.0951767,157.5710027,74.78230565
2729,46.42713729,101.7723744,159.4023329,71.00457168
2730,26.06655325,181.2667733,142.2719958,88.3248537
2731,79.33351876,59.55868432,165.2945236,74.05811489
2732,51.41637893,91.89678655,174.2537554,70.72453354
2733,58.6390258,80.57773702,130.6783638,76.71321479
2734,77.53163242,60.94286748,155.7548741,54.84898939
2735,57.30942991,82.44716458,153.5431378,91.28074038
2736,32.76365566,144.2146765,153.2960968,77.51248788
2737,58.80851647,80.34550578,153.5098534,49.12832163
2738,25.96042446,182.0078099,138.9710895,67.49664951
2739,40.33464775,117.1449427,146.606083,24.03985204
2740,62.03374564,76.16822023,162.4564958,43.29466929
2741,64.32782675,73.45188294,154.2173254,58.18363603
2742,27.46764329,172.0205825,153.6358275,80.84034878
2743,82.9446566,56.96569489,174.750381,54.2413601
2744,82.02860573,57.60185679,160.5873659,72.83234133
2745,31.18532688,151.5135633,133.2219041,61.6717354
2746,43.12172258,109.5735448,144.954484,50.80788224
2747,31.50849557,149.9595558,158.5627121,50.45888517
2748,84.23246964,56.094758,141.1064972,43.51901686
2749,46.75916132,101.0497166,147.1342992,49.88368282
2750,26.08322393,181.1509195,144.2701324,55.46213418
2751,63.67034305,74.21037446,147.9274426,38.85416631
2752,56.46141294,83.68547215,151.0513118,44.6941759
2753,29.32550076,161.1225683,158.1632411,68.51780541
2754,48.91624014,96.59368722,159.1408623,46.80909687
2755,26.99058194,175.0610643,167.1651757,70.20299995
2756,76.54369138,61.72945039,146.6631929,51.6750886
2757,27.13476106,174.1308866,131.5213762,41.04418926
2758,52.73634422,89.59665426,166.5966567,66.89218875
2759,58.95192012,80.15006111,157.882592,44.17663192
2760,61.09293981,77.3411791,193.3971642,93.20130632
2761,24.21111703,195.1582818,169.4016147,67.11289692
2762,24.50567141,192.8125094,156.51268,55.08114812
2763,83.17344852,56.80899475,175.6431775,60.71010481
2764,48.48668776,97.44942825,151.8389049,55.02307503
2765,62.35854621,75.77149064,120.6888351,61.80125766
2766,39.80027451,118.7177741,155.3190574,69.42301956
2767,76.00545014,62.16659452,181.1002961,81.19051245
2768,30.73176042,153.7497343,137.8952435,42.08108665
2769,77.54440763,60.93282732,153.0311889,55.06748623
2770,57.3785453,82.34785276,134.9293467,60.53978847
2771,52.74302749,89.58530113,147.1700334,49.97640602
2772,21.95737417,215.1896654,149.6062204,61.50618071
2773,58.98179065,80.1094702,152.4733259,49.01381675
2774,67.5444602,69.95392348,138.151622,66.6215096
2775,46.55266771,101.4979427,146.6358982,87.97833825
2776,75.98511617,62.18323058,183.5322732,98.45862801
2777,24.92004318,189.6064131,147.9926784,39.03821412
2778,42.17160361,112.0422179,150.9050616,41.4267831
2779,45.27704194,104.3575242,178.8647627,93.30950696
2780,33.96476904,139.1147396,150.3628374,60.548906
2781,65.15256498,72.52208722,161.8844134,79.86489752
2782,66.90474664,70.62279191,145.0610642,72.65247014
2783,69.36242168,68.12045896,209.9852252,100.3626602
2784,44.84975123,105.3517549,131.969003,77.25781473
2785,39.91262263,118.3836012,154.8001529,62.36451537
2786,58.22008433,81.15756023,151.1057795,72.94844021
2787,58.75661494,80.41647744,141.7811141,66.30227473
2788,72.76924116,64.93128037,148.7948056,84.08268593
2789,18.45314804,256.0538717,167.1129716,103.3362432
2790,37.0916776,127.3870665,133.1308421,57.181623
2791,70.00558317,67.49461666,165.2928215,56.06411834
2792,46.34189822,101.9595697,139.3855237,49.58378374
2793,33.77476928,139.8973287,166.1776302,43.53096606
2794,25.79856478,183.1497232,157.6755767,69.56280218
2795,43.18940403,109.4018338,153.2331544,69.86908696
2796,19.93181736,237.0581625,153.8452043,75.52250219
2797,76.51378123,61.75358117,159.7928198,50.98698075
2798,22.47599913,210.2242474,140.8345672,57.44319567
2799,64.45887014,73.30255696,164.489541,75.6401579
2800,50.16278727,94.1933305,168.4383017,66.56050709
2801,24.68725932,191.394271,146.2460303,52.87909489
2802,43.40783881,108.8513073,138.2464497,69.66907812
2803,65.80321019,71.80500748,144.1451556,58.211561
2804,37.9041979,124.6563774,139.797207,65.66085476
2805,28.15686857,167.8098539,159.1099643,58.38593625
2806,41.856788,112.8849161,137.6188895,41.03240015
2807,74.95799796,63.03530148,154.7565767,69.86110353
2808,27.3019079,173.0648282,166.030614,74.40989438
2809,48.40738763,97.60906819,157.7848074,46.70311724
2810,60.79741429,77.71712095,163.7134289,56.55686724
2811,31.718282,148.9677152,146.176928,44.94825972
2812,28.94855295,163.2205937,160.9611717,69.36552994
2813,20.53745937,230.0674058,148.478076,64.52658334
2814,37.44206587,126.1949599,137.4131335,50.76560894
2815,23.35195272,202.3385392,153.5460166,60.01860159
2816,74.75120489,63.20968347,138.4481405,71.88315564
2817,83.25305194,56.75467613,180.3009925,55.70696726
2818,61.87738068,76.36069834,144.7457484,62.75246405
2819,59.41539344,79.52484577,150.7146907,75.68449756
2820,51.60037943,91.56909411,158.748723,68.33691692
2821,48.9153199,96.59550443,131.453914,42.98890825
2822,65.5391392,72.09432497,165.7063866,69.55743725
2823,83.42749112,56.63600735,152.0015946,51.99253872
2824,21.17580783,223.1319833,150.7552024,64.76324156
2825,63.23738174,74.7184635,150.5618882,30.65872636
2826,31.65419472,149.2693162,133.5175321,57.27830042
2827,70.6237297,66.90385823,166.3530943,58.92304479
2828,29.53051078,160.0040052,158.9348151,73.07427316
2829,58.74189063,80.43663473,165.9774894,40.47580383
2830,80.16369661,58.94189265,166.7332598,77.32535996
2831,21.19295452,222.9514528,180.0061536,63.58321058
2832,42.82874643,110.3230983,141.3853287,69.41748513
2833,29.9911469,157.5464925,131.5547324,57.40343492
2834,69.74353266,67.74821721,181.6210318,46.78515209
2835,36.31324603,130.1178087,172.8941361,76.98785623
2836,33.5603418,140.7911763,161.8782394,39.65135471
2837,24.16314918,195.5457033,161.0801226,55.29921912
2838,71.00447931,66.54509752,156.9901505,80.27050107
2839,71.462505,66.11858904,138.029556,50.89859806
2840,80.59635269,58.6254817,170.5911365,67.84500914
2841,52.99477162,89.15973889,146.3674828,48.46302493
2842,37.52046219,125.9312845,171.5672053,97.25885739
2843,50.51427463,93.53791646,145.9429022,61.84382556
2844,45.995213,102.7280817,155.9290162,76.41263411
2845,64.46755389,73.29268314,167.0286418,65.72909407
2846,35.9732889,131.3474565,147.8962375,44.75972595
2847,64.18865341,73.61114074,133.2603698,45.42130084
2848,23.14238525,204.1708298,151.2480478,63.28372536
2849,25.24746932,187.1474697,141.020359,72.36514619
2850,25.15243793,187.8545536,160.3841269,44.20902538
2851,59.05811749,80.00593654,144.9567725,51.43712572
2852,46.99571686,100.5410773,140.0077103,63.2389134
2853,39.78827335,118.7535824,151.9353861,65.65960112
2854,52.10562229,90.68119317,145.0525501,50.88701907
2855,58.64425072,80.57055793,173.8623086,73.66491094
2856,64.66929799,73.06403729,138.2487254,58.22186575
2857,46.37663967,101.8831902,165.7704762,62.57314649
2858,56.8327235,83.13872201,160.694378,50.46039416
2859,72.20023924,65.44299644,144.7388061,51.15170056
2860,59.66435564,79.19301146,161.8689627,79.31788804
2861,78.94857482,59.84908544,147.9190226,64.39413195
2862,60.37968196,78.25480106,149.6383657,76.15979809
2863,22.14492755,213.3671465,165.43178,76.93320442
2864,44.68957671,105.7293523,143.5675232,59.71062002
2865,22.54533963,209.5776811,146.8496619,56.52366642
2866,83.55418106,56.55013238,162.5251364,54.83275228
2867,84.39974769,55.98357969,163.725672,77.19734132
2868,67.17173755,70.34208393,188.0381284,77.28055111
2869,64.44684575,73.31623363,158.3711636,48.0884683
2870,21.67318111,218.0113744,146.1880593,79.89826114
2871,29.69997384,159.0910492,161.1896772,59.85558398
2872,62.94332621,75.06752955,166.5413361,76.09358802
2873,36.89482018,128.0667578,137.5708344,65.57276299
2874,33.00323432,143.1677864,129.6659252,80.85690691
2875,71.16353074,66.39636835,167.6291595,62.69479091
2876,42.64325678,110.8029817,138.6500025,58.75839486
2877,62.22885433,75.92940688,148.9365841,60.42276225
2878,37.08005493,127.4269957,141.2252411,56.75411404
2879,20.83360249,226.7970699,140.4424758,58.00855047
2880,45.58661834,103.6488376,124.4329779,57.81949751
2881,22.02907452,214.4892648,137.612993,67.78905177
2882,74.30913616,63.585721,116.0765771,30.95613056
2883,32.7140062,144.4335485,147.8746458,94.74139411
2884,79.12643508,59.71455678,142.6321238,52.26430852
2885,66.17334326,71.40337434,135.0818368,45.42158372
2886,35.0173157,134.9332439,153.4688525,62.45193591
2887,84.75749862,55.74727991,136.7696765,56.892135
2888,50.02221973,94.45802337,170.9445149,76.95792462
2889,46.41467992,101.7996894,172.5230142,79.55397744
2890,25.81546918,183.0297938,149.5728001,86.2919326
2891,70.21938552,67.28911062,161.4265621,90.33035185
2892,56.12914679,84.18086272,163.7368273,55.64018184
2893,56.83847479,83.13030948,161.4637766,99.07227562
2894,72.59203838,65.08978264,171.9044387,45.77682999
2895,36.86109747,128.1839208,151.1443884,79.66197765
2896,72.02524082,65.6020021,161.9318554,71.65343728
2897,83.60828342,56.51353917,177.7127177,60.38309654
2898,44.76640848,105.5478909,171.4687601,63.79280474
2899,29.79996705,158.5572223,147.6116122,58.59425677
2900,47.38464319,99.71585059,153.6459806,57.98210381
2901,37.77895633,125.0696276,134.3029223,41.59137597
2902,33.29304896,141.9215166,146.2491997,47.64244397
2903,36.05333857,131.0558242,193.4093077,81.62076205
2904,68.15752451,69.32470089,158.9997263,48.90871468
2905,33.46094042,141.2094203,161.237958,66.51688149
2906,82.40493315,57.33880023,136.2723022,52.14646609
2907,29.08207216,162.4712288,161.49548,77.75420302
2908,32.95242066,143.3885555,151.0932359,60.02579116
2909,20.72177831,228.0209705,137.6049046,49.80392149
2910,40.32815454,117.1638041,161.1414453,76.24991793
2911,68.79798518,68.67933687,149.3211991,68.26161818
2912,72.53420289,65.14168229,148.7109209,65.23987215
2913,52.74114628,89.58849652,165.6298195,59.92270924
2914,83.40577855,56.65075109,173.9268501,78.41624115
2915,23.50343729,201.034425,152.2683575,82.46068559
2916,33.73347021,140.0686016,146.8829084,71.45437036
2917,82.60478282,57.20007775,168.547162,61.32196704
2918,46.96076203,100.6159141,154.0510392,83.28473161
2919,24.18950459,195.3326486,172.2725483,74.06934026
2920,29.60403388,159.6066272,163.5534848,73.74786913
2921,20.80906219,227.0645336,150.4930876,56.29386205
2922,76.87566225,61.46288516,173.11263,64.06569218
2923,44.59361175,105.9568807,153.82194,46.1987765
2924,77.92919473,60.63196234,130.0136325,29.71615229
2925,49.36982127,95.70624075,159.2269813,58.9673726
2926,34.61880648,136.4865078,135.7217623,37.74004772
2927,54.85184599,86.14113007,142.6989465,38.34030374
2928,32.1698165,146.8768092,160.5479925,57.401758
2929,77.37083467,61.06952342,168.6560753,74.07964254
2930,81.85838924,57.7216342,159.5775334,68.71703707
2931,60.43623482,78.18157458,155.8750516,81.43194257
2932,68.12702776,69.35573377,184.0485574,49.32271689
2933,63.93140749,73.90733578,171.7843395,74.82035643
2934,83.86389002,56.341293,141.0398226,55.45057327
2935,84.64080303,55.82413955,156.3625962,54.45877011
2936,57.98215589,81.4905884,167.9657801,82.44104562
2937,69.32955549,68.15275197,163.8542422,46.81349541
2938,47.92686186,98.58771922,150.4607561,38.99251561
2939,28.23142268,167.3666982,167.3140946,70.35588213
2940,59.55003709,79.34503874,157.7858453,71.23929197
2941,72.07671665,65.55515039,152.2397182,64.94090498
2942,75.92146444,62.23536433,119.3718037,17.60925428
2943,43.58888352,108.3991977,159.9320025,71.20280601
2944,50.76278049,93.08000773,154.9421866,65.70213038
2945,60.16163325,78.53842631,165.3838362,63.24002677
2946,80.68421976,58.56163713,140.1322355,44.49414723
2947,24.12242422,195.8758356,162.2783309,50.82530047
2948,44.89904817,105.2360839,138.1712731,66.41079123
2949,18.38495119,257.0036739,165.6810079,60.17285524
2950,77.75327934,60.76914106,150.6288154,62.12568876
2951,24.50881147,192.7878064,159.1245959,77.58389545
2952,45.77526993,103.2216742,141.2174311,36.23320243
2953,78.46766535,60.21588611,152.9719116,57.09077284
2954,43.62768623,108.3027868,152.5892719,59.88881363
2955,70.36584326,67.14905672,143.1933228,71.8836709
2956,75.23098564,62.8065678,150.8271336,54.7140874
2957,74.9123821,63.07368512,143.3159184,64.23279911
2958,77.03665706,61.33443714,134.13876,41.08386441
2959,33.76485876,139.9383908,131.1725272,27.42293346
2960,50.65995918,93.26892632,156.3036759,47.93161851
2961,74.10595517,63.760058,157.9650099,69.75329783
2962,30.51896794,154.8217492,156.9543975,56.67257148
2963,67.14030217,70.37501839,139.8143632,76.59061697
2964,84.78710855,55.72781146,180.1635943,60.13345245
2965,23.4729019,201.2959463,164.510032,83.0380409
2966,61.87673744,76.36149214,176.6516183,76.18501348
2967,54.32578773,86.97526897,137.9564955,49.57975884
2968,63.90054201,73.94303477,148.1119601,59.88911579
2969,79.70305634,59.2825447,162.296461,53.75828906
2970,68.83443636,68.64296782,154.6390453,68.72484451
2971,62.59206216,75.4888054,139.6997829,70.66176589
2972,63.37907016,74.55142506,150.5252485,61.35785051
2973,38.22486977,123.6106239,168.6749836,79.3363339
2974,68.78783038,68.68947565,168.009652,83.30133116
2975,64.67955919,73.05244592,144.3527229,47.54331179
2976,52.80364148,89.48246498,162.071257,67.54184542
2977,28.37108864,166.5427809,171.2030987,75.54282851
2978,31.81448003,148.5172788,161.3239014,75.26889689
2979,39.87755475,118.4877064,159.3234812,64.33686354
2980,53.69235338,88.00135778,176.4013987,41.96841821
2981,57.91627801,81.58328129,143.244069,32.53227151
2982,60.12074368,78.5918422,165.6803322,79.61534219
2983,40.32007468,117.1872829,147.4127422,39.55900389
2984,71.24719734,66.31839814,165.2297436,85.64621502
2985,63.68790656,74.18990913,141.0480739,35.74747384
2986,25.99833176,181.7424304,167.1324053,69.66970247
2987,43.75336925,107.9916834,162.4643715,76.5242758
2988,42.86544414,110.2286491,152.5345408,71.69406434
2989,67.67620047,69.81774933,176.3847333,51.45595724
2990,54.29687296,87.021586,155.3484957,60.55536779
2991,25.90537201,182.3946014,154.9738012,76.3138676
2992,46.19428634,102.2853771,143.00661,46.88456729
2993,74.98580519,63.0119259,138.8105529,58.04331128
2994,80.32545724,58.82319457,136.6584734,52.93642089
2995,23.43135525,201.6528685,157.7242991,34.18454516
2996,39.85298505,118.5607551,161.0075171,61.4137134
2997,56.8326835,83.13878052,160.1325995,81.46230544
2998,57.81691162,81.72349349,149.7672928,75.00254389
2999,36.33711198,130.0323482,172.4447104,48.2797229
3000,74.42961948,63.4827913,150.3575872,62.48614462
3001,26.34400681,179.3576821,148.3485798,68.01044265
3002,25.84419391,182.8263639,157.5263068,34.40853951
3003,63.47515774,74.43857043,145.1478837,56.16779955
3004,43.69060709,108.1468149,165.326031,102.7320211
3005,69.38756043,68.09577928,144.455749,43.36239895
3006,47.38946519,99.70570422,144.7370409,44.55832014
3007,62.17467233,75.99557541,169.9974705,62.34892857
3008,74.93427255,63.05525949,141.903213,45.0950343
3009,22.82316382,207.026512,150.5962219,59.91949916
3010,84.77116437,55.73829303,147.0644776,50.94049052
3011,50.99463343,92.6568088,163.4627306,59.90594433
3012,44.34163,106.5590056,186.8814282,69.10511878
3013,81.97259617,57.64121451,164.5603151,78.08851933
3014,56.79307869,83.19675757,138.6892047,51.68609683
3015,51.75099915,91.30258502,142.6913051,71.95236106
3016,84.9615053,55.61342144,166.7350594,69.88469512
3017,64.25208706,73.53846725,158.4280423,43.37758581
3018,59.48078397,79.43741969,159.1845252,66.41306246
3019,55.93779988,84.4688209,172.4900335,62.19812594
3020,53.00089401,89.14943961,153.4119564,56.04640018
3021,45.22597671,104.4753556,152.9023296,78.91444398
3022,68.27067918,69.20979924,150.7642586,75.52585988
3023,63.01003859,74.9880512,162.2158519,58.74752037
3024,67.01742419,70.5040526,144.0395333,55.33957773
3025,25.02936495,188.7782614,169.0628729,101.6587861
3026,81.59438095,57.90839939,139.6914505,62.68593043
3027,52.40525589,90.16271211,181.2639795,78.89041559
3028,35.79185865,132.0132616,160.2493189,33.43428674
3029,51.81193336,91.19520723,140.9369584,62.90168801
3030,37.45016436,126.1676706,141.7320714,49.27442376
3031,76.68747054,61.6137156,149.0104081,45.51844955
3032,41.60042581,113.5805682,166.1156031,59.48784594
3033,77.38447512,61.05875879,161.4533847,60.44517579
3034,21.08040142,224.1418418,153.4703489,67.29210307
3035,35.73486878,132.223796,166.5098196,58.80798517
3036,74.10861512,63.75776949,159.3025011,61.67794738
3037,79.29686212,59.58621658,142.4991623,77.4883416
3038,19.00584181,248.6077726,162.0501981,50.13661276
3039,69.46058623,68.02418834,138.8027741,68.04421757
3040,54.609547,86.52333264,153.3118026,59.14699132
3041,60.6364481,77.92342969,141.9429833,38.51094043
3042,82.54384285,57.24230708,163.2413203,62.73673169
3043,64.01034438,73.81619401,146.2231438,70.76416364
3044,20.54844764,229.9443774,157.3349972,64.72388347
3045,59.96139564,78.80070085,130.8219784,44.20022999
3046,28.41600002,166.2795607,150.8823544,55.74819915
3047,32.75384978,144.2578516,168.5529453,83.23832055
3048,19.84516519,238.0932562,165.6544555,51.05348672
3049,18.8696748,250.4017717,137.0756859,40.43551198
3050,80.2017687,58.91391271,197.3093653,78.46835905
3051,84.42208221,55.96876879,155.3533164,73.74699298
3052,62.74036683,75.31036618,152.9338687,57.66304859
3053,62.80176819,75.23673515,184.2091014,98.80737685
3054,25.53859972,185.0140592,135.3195417,49.52972285
3055,48.25317738,97.9210128,156.2436583,85.21769235
3056,31.45736448,150.2033015,151.6964122,34.23971243
3057,84.35776464,56.01144151,156.6402723,77.57434415
3058,65.03592389,72.65215464,152.9259581,78.26363696
3059,35.41648072,133.4124652,153.5672644,55.73468067
3060,24.81240218,190.4289623,137.8845098,43.36471917
3061,61.45491298,76.88563487,127.7290626,67.49392298
3062,63.96005901,73.87422828,133.6796328,89.73626167
3063,67.44173495,70.06047521,153.7042148,55.41921394
3064,39.79046857,118.7470309,134.1790944,58.9355469
3065,27.09988153,174.3550057,144.9343486,63.81968253
3066,30.56696854,154.5786261,148.2227781,69.35292427
3067,62.15507124,76.01954121,164.2281681,56.4996572
3068,56.72680556,83.29395518,156.3990386,60.82097969
3069,65.95704731,71.63753067,179.0691388,95.19835453
3070,45.66773642,103.4647296,115.0521285,41.33087893
3071,50.88944245,92.848335,137.058707,33.31775416
3072,82.06134539,57.57887562,141.8265232,45.54358015
3073,41.17465839,114.7550504,170.0959436,56.66210981
3074,76.58708128,61.69447798,146.1013834,97.25344299
3075,49.78789127,94.90259337,177.3066838,65.36460776
3076,54.36095615,86.91900096,161.2433484,46.36350471
3077,76.98594253,61.37484124,178.8995384,74.87431441
3078,44.04201403,107.283922,150.8635767,57.30132747
3079,34.46895043,137.079892,169.4983472,76.33327782
3080,52.11826447,90.65919689,160.6864997,79.71302731
3081,24.50767475,192.7967483,143.5582884,50.32221748
3082,51.47457979,91.79288145,157.845102,67.16645363
3083,30.04126252,157.2836693,164.8739679,66.72959179
3084,73.51742444,64.27047786,159.6699964,57.43042655
3085,34.30746249,137.7251378,165.5889623,59.30064432
3086,25.85922032,182.7201262,162.8403974,62.85476582
3087,20.21716068,233.7123434,182.1339525,70.34384835
3088,40.83807319,115.7008554,155.1183482,71.99441483
3089,76.50269048,61.76253371,148.4336071,67.4981152
3090,59.71548118,79.1252102,135.1852002,48.40402009
3091,38.37308243,123.1331887,145.6878088,58.60299161
3092,54.44798484,86.78007118,176.5475254,94.28323437
3093,71.54726163,66.04026335,153.8013694,79.65170121
3094,35.89297808,131.6413475,160.9762176,75.08059047
3095,77.61847762,60.87468016,164.386254,79.0083084
3096,53.41072476,88.46537884,163.1172813,68.20123312
3097,68.40015334,69.07879251,154.717513,83.26274152
3098,26.93738894,175.4067556,143.5625295,43.95195317
3099,24.27599998,194.6366783,152.117198,52.82272399
3100,39.83280173,118.6208299,145.2092262,72.29442262
3101,67.06471714,70.45433428,149.26387,50.22939849
3102,40.75044907,115.9496425,138.2807265,61.06407231
3103,50.4735492,93.61338908,157.4985392,57.09629102
3104,55.99586552,84.38122987,153.1642488,63.58276585
3105,71.29697903,66.27209265,134.7609029,30.49319203
3106,30.18394656,156.5401659,148.684098,81.88811512
3107,82.93227557,56.97419934,149.2598267,58.2743748
3108,37.96967757,124.4414044,158.6160594,72.19774634
3109,49.98626031,94.52597515,167.0361876,71.83072297
3110,38.81951694,121.7171251,141.8805325,44.82577538
3111,72.81063551,64.89436559,173.6479675,72.77603805
3112,78.74184419,60.00621459,157.3215838,57.18772005
3113,45.62413945,103.5635972,154.2124886,62.92237373
3114,40.80884501,115.7837228,161.8152471,57.01746957
3115,61.22007954,77.18055963,148.821518,60.43630212
3116,33.5520372,140.8260241,150.8967135,64.55142786
3117,77.98289171,60.59021275,146.7967861,56.90793528
3118,58.18232916,81.21022428,123.7238131,52.33535467
3119,67.96669741,69.51934079,167.8146878,64.59285127
3120,40.40222924,116.9489924,162.6605102,54.50789649
3121,38.35825992,123.1807702,146.4719077,52.11497918
3122,45.08189045,104.8092694,133.9167732,65.04802424
3123,79.18320473,59.67174499,163.5935477,85.60317953
3124,30.14906553,156.7212753,159.8578328,67.39531826
3125,33.96784306,139.10215,160.2448424,86.77908707
3126,50.90139239,92.82653732,148.1773666,50.88364155
3127,42.20650746,111.9495614,143.7096606,81.10758
3128,27.96538492,168.9588759,172.0657397,68.15466153
3129,39.58818002,119.3538071,163.6204259,65.9194022
3130,84.67621212,55.80079555,162.5101865,62.80600384
3131,37.05818742,127.5021886,156.2272042,48.83521778
3132,20.66290461,228.6706583,167.1378062,76.75458478
3133,75.97050456,62.19519046,147.8419432,46.39155438
3134,71.31328024,66.25694379,194.0962521,81.75306041
3135,33.17482189,142.4272907,134.9800677,61.7676593
3136,63.42256977,74.50029252,138.1864671,53.62084925
3137,78.69564119,60.04144485,167.9255552,67.96556762
3138,69.5069233,67.97883974,135.7313652,41.47471704
3139,37.86507626,124.7851706,153.2631936,60.2745274
3140,25.69001087,183.9236279,178.5694096,98.83159443
3141,30.61647678,154.3286654,150.7417231,71.62880273
3142,45.06549884,104.8473915,184.7241725,68.97503018
3143,25.97819297,181.8833206,158.5910467,57.30615376
3144,78.10872733,60.49260002,170.172588,71.81945149
3145,33.7618476,139.9508716,138.9933165,47.91008022
3146,26.13533638,180.7897144,140.8944846,78.09117405
3147,47.49093003,99.49268201,144.0916894,46.61508508
3148,66.17455583,71.40206595,149.8113402,52.46758111
3149,46.39615397,101.8403379,147.3159277,48.54648275
3150,65.33466023,72.31995978,147.6418911,83.6090118
3151,28.95171347,163.2027757,157.9605955,36.38295681
3152,34.29617918,137.7704489,166.0187511,58.08956005
3153,42.45785107,111.2868381,142.0554511,33.60306829
3154,51.52464772,91.70368376,132.2568578,67.79103691
3155,29.03863177,162.7142779,143.8155381,51.67925149
3156,24.58940254,192.1559498,158.8452991,72.25763213
3157,27.41313324,172.3626394,133.0858716,57.89387947
3158,29.65248324,159.3458451,142.0189406,40.72426358
3159,19.49357129,242.3876021,162.5418619,71.87328518
3160,45.98814087,102.7438794,163.4104837,69.41155566
3161,33.67390106,140.316383,145.1115005,38.46982982
3162,40.43436587,116.8560431,149.5100807,24.30296667
3163,78.63777231,60.08562884,139.8469797,41.15413463
3164,66.8258007,70.7062235,174.6436141,77.96182795
3165,43.05134248,109.752675,133.9580419,39.69200425
3166,23.80877025,198.4562811,151.5079326,47.42606754
3167,23.34860212,202.3675754,156.0682019,52.93978453
3168,32.51925659,145.2985245,149.5396782,71.66651577
3169,52.1624137,90.58246474,181.3593232,73.72483512
3170,65.11566027,72.56318957,166.3453276,77.44928179
3171,72.49675861,65.17532771,158.0707621,72.62910537
3172,27.6452128,170.9156675,153.1824594,59.97240858
3173,45.50748033,103.829084,176.6264783,84.13518532
3174,49.69980402,95.07079742,167.3652925,83.69438111
3175,46.25567549,102.149627,164.260914,79.5280074
3176,48.28310797,97.86031179,154.5222917,52.05447463
3177,45.10050159,104.7660189,133.3055393,54.50406476
3178,37.8017899,124.9940813,146.4682449,58.45537504
